prediction_date,execution_date,symbol,target_weight,realized_forward_return,predicted_class,realized_class,score,class_0_prob,class_1_prob,class_2_prob,class_3_prob,class_4_prob,class_3_4_prob
2022-05-16,2022-05-17,VN:CTD,0.2,0.2792594148117038,0,4.0,-0.25886611833323625,0.2765918394669282,0.2701397856335326,0.08541356835822439,0.17125226684847672,0.19660253969283803,0.36785480654131475
2022-05-16,2022-05-17,VN:VCI,0.2,0.2641162846418017,0,4.0,-0.25886611833323625,0.2765918394669282,0.2701397856335326,0.08541356835822439,0.17125226684847672,0.19660253969283803,0.36785480654131475
2022-05-16,2022-05-17,VN:HDG,0.2,0.3324902048306304,0,4.0,-0.2593915799169477,0.2771533172898489,0.27068818018865853,0.08355692153508844,0.17159992712139974,0.1970016538650044,0.36860158098640416
2022-05-16,2022-05-17,VN:OCB,0.2,0.15606936416184958,0,4.0,-0.28984418921753063,0.2921495328787888,0.2654193540878835,0.09021790734611797,0.14455218074648898,0.20766102494072075,0.3522132056872097
2022-10-11,2022-10-12,VN:NLG,0.2,-0.012738853503184822,0,1.0,-0.25886611833323625,0.2765918394669282,0.2701397856335326,0.08541356835822439,0.17125226684847672,0.19660253969283803,0.36785480654131475
2022-11-02,2022-11-03,VN:KBC,0.2,-0.08379888268156421,0,0.0,-0.25886611833323625,0.2765918394669282,0.2701397856335326,0.08541356835822439,0.17125226684847672,0.19660253969283803,0.36785480654131475
2022-11-02,2022-11-03,VN:HPG,0.2,-0.016301489921121792,0,1.0,-0.28984418921753063,0.2921495328787888,0.2654193540878835,0.09021790734611797,0.14455218074648898,0.20766102494072075,0.3522132056872097
2022-11-02,2022-11-03,VN:KDH,0.2,-0.03913043478260858,0,0.0,-0.28984418921753063,0.2921495328787888,0.2654193540878835,0.09021790734611797,0.14455218074648898,0.20766102494072075,0.3522132056872097
2022-11-02,2022-11-03,VN:VTP,0.2,-0.2378268010120289,0,0.0,-0.28984418921753063,0.2921495328787888,0.2654193540878835,0.09021790734611797,0.14455218074648898,0.20766102494072075,0.3522132056872097
2022-11-14,2022-11-15,VN:ANV,0.2,0.2658959537572254,0,4.0,-0.25886611833323625,0.2765918394669282,0.2701397856335326,0.08541356835822439,0.17125226684847672,0.19660253969283803,0.36785480654131475
2022-11-14,2022-11-15,VN:CTD,0.2,0.2938976048238513,0,4.0,-0.25886611833323625,0.2765918394669282,0.2701397856335326,0.08541356835822439,0.17125226684847672,0.19660253969283803,0.36785480654131475
2022-11-14,2022-11-15,VN:CTR,0.2,0.2962962962962963,0,4.0,-0.25886611833323625,0.2765918394669282,0.2701397856335326,0.08541356835822439,0.17125226684847672,0.19660253969283803,0.36785480654131475
2022-11-14,2022-11-15,VN:DIG,0.2,0.45622119815668194,0,4.0,-0.25886611833323625,0.2765918394669282,0.2701397856335326,0.08541356835822439,0.17125226684847672,0.19660253969283803,0.36785480654131475
2022-11-14,2022-11-15,VN:KBC,0.2,0.4147157190635451,0,4.0,-0.25886611833323625,0.2765918394669282,0.2701397856335326,0.08541356835822439,0.17125226684847672,0.19660253969283803,0.36785480654131475
2022-11-24,2022-11-25,VN:CTD,0.2,0.3534527653369439,0,4.0,-0.25886611833323625,0.2765918394669282,0.2701397856335326,0.08541356835822439,0.17125226684847672,0.19660253969283803,0.36785480654131475
2022-11-24,2022-11-25,VN:DIG,0.2,0.460905349794239,0,4.0,-0.25886611833323625,0.2765918394669282,0.2701397856335326,0.08541356835822439,0.17125226684847672,0.19660253969283803,0.36785480654131475
2022-11-24,2022-11-25,VN:PDR,0.2,0.11913357400722036,0,3.0,-0.28984418921753063,0.2921495328787888,0.2654193540878835,0.09021790734611797,0.14455218074648898,0.20766102494072075,0.3522132056872097
2022-12-06,2022-12-07,VN:PDR,0.2,-0.17419354838709677,0,0.0,-0.25886611833323625,0.2765918394669282,0.2701397856335326,0.08541356835822439,0.17125226684847672,0.19660253969283803,0.36785480654131475
2022-12-16,2022-12-19,VN:PDR,0.2,0.034482758620689724,0,2.0,-0.25886611833323625,0.2765918394669282,0.2701397856335326,0.08541356835822439,0.17125226684847672,0.19660253969283803,0.36785480654131475
2022-12-28,2022-12-29,VN:PDR,0.2,0.01858736059479571,0,1.0,-0.25886611833323625,0.2765918394669282,0.2701397856335326,0.08541356835822439,0.17125226684847672,0.19660253969283803,0.36785480654131475
2023-01-10,2023-01-11,VN:PDR,0.2,-0.0350877192982455,0,0.0,-0.25886611833323625,0.2765918394669282,0.2701397856335326,0.08541356835822439,0.17125226684847672,0.19660253969283803,0.36785480654131475
